FOODID;FOODNAME;LANG
32547;BISCUIT, JYVÄSHYVÄ CRACOTTE, WHOLE WHEAT;EN
32548;BISCUIT, JYVÄSHYVÄ CRACOTTE, SESAME SEEDS;EN
32553;MARGARINE 80%, FLUID, AVERAGE;EN
32555;BISCUIT, BASTOGNE, LU;EN
32556;SPINACH SOUP, APETIT, FROZEN SOUP;EN
32557;SPINACH SOUP, PIRKKA, FROZEN SOUP;EN
32558;SPINACH SOUP, SAARIOINEN, READY MEAL;EN
32560;WHITE SAUCE WITH SPINACH, LOW-FAT MILK, THICKENED WITH FLOUR;EN
32561;SPONGE CAKE;EN
32562;OAT PRODUCT, FERMENTED OAT, YOSA NATURELL;EN
32567;CHEESE, OLTERMANNI RYPSI, RAPSEED OIL, 24% FAT;EN
32568;BLENDED SPREAD 75%, 10 UG VITAMIN D;EN
32570;4-GRAIN FLAKES, RIIHIKOSKEN VEHNÄMYLLY;EN
32592;(ARC)SOUR MILK, BUTTER MILK, 0.3% FAT, 0.5 UG VITAMIN D;EN
32593;(ARC)SOUR MILK, 0.5 UG VITAMIN D;EN
32594;(ARC)SOUR MILK, FAT-FREE, LOW-LACTOSE, 0.5 UG VITAMIN D;EN
32595;(ARC)SOUR MILK, FAT-FREE, LACTOSE-FREE, 0.5 UG VITAMIN D;EN
32596;(ARC)YOGHURT, FLAVOURED, FAT-FREE, PARTIALLY ARTIFICIALLY SWEETENED, 1 UG VIT. D;EN
32597;YOGHURT, FLAVOURED, FAT-FREE, LACTOSE-FREE, ARTIFICIALLY SWEETENED, 1 UG VIT. D;EN
32598;YOGHURT, PLAIN, FAT-FREE;EN
32599;YOGHURT, FLAVOURED, 2% FAT, 1 UG VITAMIN D;EN
32600;YOGHURT, DRINKABLE, DANONINO DINO, 1.6% FAT, 0.9 UG VITAMIN D;EN
32602;SAUSAGE, FRESH SAUSAGE, CHORIZO, SAARIOINEN;EN
32604;OMELETTE ROLL, VEGETABLE AND MUSHROOM FILLING;EN
32605;LIVER STEW WITH BACON;EN
32607;TOFU AND POTATO CASSEROLE, CONTAINS EGG;EN
32608;TOFU VEGETABLE GRAVY, WITH TOMATO;EN
32609;TOFU AND MIXED BEANS GRAVY, WITH TOMATO;EN
32610;LENTIL PATTY, LENTIL BALL, CONTAINS EGG;EN
32611;FRIED SHRIMP WITH CHILI AND GARLIC MARINADE, FRIED;EN
32612;FRIED SHRIMP WITH NOODLES AND COCONUT;EN
32613;CREAMY SHRIMP STEW, THICKENED;EN
32614;SOY-VEGETABLE CASSEROLE, COOKING CREAM;EN
32615;ONION SOUP, FRENCH, GRATINATED WITH BREAD AND CHEESE;EN
32616;PUDDING, PANNA COTTA, CONTAINS GELATIN;EN
32617;CRÈME BRÛLÉE;EN
32618;BBQ-SAUCE FOR MEAT, HOME-MADE;EN
32619;MEAL REPLACEMENT, SHAKE, NATURDIET;EN
32622;MEAL REPLACEMENT, SMOOTHIE, NATURDIET;EN
32623;MEAL REPLACEMENT, DRINK POWDER, NATURDIET;EN
32624;MEAL REPLACEMENT, DRINK POWDER AND WATER, NATURDIET;EN
32625;MEAL REPLACEMENT, CHOCOLATE BAR, NATURDIET;EN
32626;MEAL REPLACEMENT, CARAMEL BAR, NATURDIET;EN
32627;(ARC)MEAL REPLACEMENT, DARK CHOCOLATE BAR, NATURDIET;EN
32628;MEAL REPLACEMENT, SMOOTHIE, DRINK POWDER, EASY DIET;EN
32629;MEAL REPLACEMENT, SMOOTHIE, DRINK POWDER AND WATER, EASY DIET;EN
32630;MEAL REPLACEMENT, SOUP POWDER, ASPARAGUS/FISH/CHICKEN/MUSHROOM, EASY DIET;EN
32631;MEAL REPLACEMENT, SOUP FROM POWDER, ASPARAGUS/FISH/CHICKEN/MUSHROOM, EASY DIET;EN
32632;MEAL REPLACEMENT, SOUP POWDER, TOMATO/TEXMEX/THAI, EASY DIET;EN
32633;MEAL REPLACEMENT, SOUP POWDER AND WATER, TOMATO/TEXMEX/THAI, EASY DIET;EN
32636;MEAL REPLACEMENT, SMOOTHIE, DRINK POWDER, NUTRIFAST;EN
32637;MEAL REPLACEMENT, SMOOTHIE, DRINK POWDER AND WATER, NUTRIFAST;EN
32638;MEAL REPLACEMENT, MILK SHAKE, DRINK POWDER, ALLEVO;EN
32639;MEAL REPLACEMENT, MILK SHAKE, DRINK POWDER AND WATER, ALLEVO;EN
32640;MEAL REPLACEMENT, SMOOTHIE, DRINK POWDER, ALLEVO;EN
32641;MEAL REPLACEMENT, SMOOTHIE, DRINK POWDER AND WATER, NATURDIET;EN
32642;MEAL REPLACEMENT, SOUP POWDER, POTATO AND LEEK, ALLEVO;EN
32643;MEAL REPLACEMENT, SOUP POWDER AND WATER, POTATO AND LEEK, ALLEVO;EN
32644;MEAL REPLACEMENT, SOUP POWDER, BROCCOLI, BASIL AND COUSCOUS, ALLEVO;EN
32645;MEAL REPLACEMENT, SOUP POWDER AND WATER, BROCCOLI, BASIL AND COUSCOUS, ALLEVO;EN
32646;MEAL REPLACEMENT, LOW CALORIE DRINK, ALLEVO;EN
32647;(ARC)MEAL REPLACEMENT, LOW CALORIE BAR, ALLEVO;EN
32648;MEAL REPLACEMENT, SOUP POWDER, NUTRILETT;EN
32649;MEAL REPLACEMENT, SOUP POWDER AND WATER, NUTRILETT;EN
32650;MEAL REPLACEMENT, HUNGER CONTROL, DRINK, NUTRILETT;EN
32651;MEAL REPLACEMENT, SHAKE, DRINK POWDER, NUTRILETT;EN
32652;MEAL REPLACEMENT, MILK SHAKE, DRINK POWDER AND WATER, NUTRILETT;EN
32653;MEAL REPLACEMENT, HOT AND COLD MOCCA, DRINK POWDER, NUTRILETT;EN
32654;MEAL REPLACEMENT, HOT AND COLD MOCCA, DRINK POWDER AND WATER, NUTRILETT;EN
32655;(ARC)MEAL REPLACEMENT, HUNGER CONTROL, BAR, NUTRILETT;EN
32656;MEAL REPLACEMENT, LOW CALORIE BAR, AVERAGE;EN
32657;MEAL REPLACEMENT, SOUP POWDER, AVERAGE;EN
32658;MEAL REPLACEMENT, SOUP POWDER AND WATER, AVERAGE;EN
32659;MEAL REPLACEMENT, MILK SHAKE, DRINK POWDER, AVERAGE;EN
32660;MEAL REPLACEMENT, MILK SHAKE, DRINK POWDER AND WATER, AVERAGE;EN
32661;MEAL REPLACEMENT, SMOOTHIE, DRINK POWDER, AVERAGE;EN
32662;MEAL REPLACEMENT, SMOOTHIE, DRINK POWDER AND WATER, AVERAGE;EN
32664;BLENDED SPREAD 75%, OIVARIINI, NORMALLY SALTED, LOW-LACTOSE;EN
32665;(ARC)BLENDED SPREAD 75%, OIVARIINI, LESS SALT, LOW-LACTOSE;EN
32666;BLENDED SPREAD 75%, OIVARIINI, HEAVILY SALTED, LOW-LACTOSE;EN
32667;MEAL REPLACEMENT, PROTEIN DRINK POWDER, GNLD, 49% PROTEIN;EN
32668;(ARC)BLENDED SPREAD 75%, OIVARIINI, NORMALLY SALTED, LOW-LACTOSE, SOFT;EN
32669;BLENDED SPREAD 60%, OIVARIINI, LESS FAT, LOW-LACTOSE;EN
32670;BLENDED SPREAD 75%, OIVARIINI, LACTOSE FREE;EN
32671;(ARC)BLENDED SPREAD 43%, INGMARIINI, LOW-LACTOSE;EN
32672;BLENDED SPREAD 82%, INGMARIINI SEA SALT, LOW-LACTOSE;EN
32673;BLENDED SPREAD 75%, INGMARIINI, NORMALLY SALTED, LOW-LACTOSE;EN
32674;MEAL REPLACEMENT, PROTEIN DRINK POWDER AND MILK, GNLD;EN
32675;MEAL REPLACEMENT, PROTEIN DRINK POWDER, NUTRISHAKE, GNLD, 55% PROTEIN;EN
32676;BLENDED SPREAD 57%, INGMARIINI, LESS FAT, LOW-LACTOSE;EN
32677;MEAL REPLACEMENT, PROTEIN DRINK POWDER AND MILK, NUTRISHAKE, GNLD;EN
32678;SOYA PRODUCT, FEMISOYA;EN
32679;SOYA PRODUCT, FEMISOYA PLUS;EN
32680;SOYA PRODUCT, BERRYSOYA;EN
32682;SALAD, POTATO SALAD WITH MAYONNAISE, INDUSTRIAL, PIRKKA/SAARIOINEN;EN
32685;SALAD, POTATO SALAD WITH MAYONNAISE, INDUSTRIAL, ATRIA;EN
32687;SALAD, POTATO SALAD WITH MAYONAISE, LIGHT, ATRIA/HK/PIRKKA;EN
32688;SALAD, POTATO SALAD, OLIVE AND RAPESEED OIL, WITHOUT MAYONNAISE;EN
32691;FISH FINGERS, FRIED, INDUSTRIAL;EN
32693;CROISSANT, HOME-MADE;EN
32694;PORK AND BEEF STEAK MINCE, 7% FAT;EN
32695;MILK CHOCOLATE CANDY WITH PEPPERMINT FLAVOUR, MARIANNE, FAZER;EN
32696;SESAME NUGGETS WITH SOY, DEEP-FRIED, HÄLSANS KÖK;EN
32697;MUESLI, CRUNCHY;EN
32699;SUFFELI PUFFI SNACKS,PUFFED CORN AND CHOCOLATE FLAVORED COATING,VERY LOW GLUTEIN;EN
32700;CEREAL BAR WITH CHOCOLATE;EN
32701;SOFT ICE CREAM;EN
32702;SOY MILK FROZEN DESSERT, TOFULINE, VANILLA;EN
32703;CHOCOLATE NUT SPREAD;EN
32704;LEAN STEAK MINCE, 9% FAT;EN
32705;ICE CREAM, VEGETABLE FAT;EN
32707;SOFT ICE CREAM WITH CHOCOLATE SAUCE;EN
32708;WHIPPED CREAM SPRAY, INDUSTRIAL;EN
32709;MARGARINE 80%, COOKING MARGARINE, AVERAGE;EN
32710;COOKING CREAM, VEGETABLE FAT, 4% FAT, LOW-LACTOSE;EN
32711;FRENCH FRIES, DEEP-FRIED;EN
32713;POPCORN, MICROWAVE POPCORN;EN
32714;CREAM CRACKER WITH RYE FLOUR, KANTOLAN;EN
32715;BISCUIT, INDUSTRIAL, AVERAGE;EN
32716;COOKING CREAM, VEGETABLE FAT, 5% FAT, LOW-LACTOSE;EN
32717;BREAKFAST CEREAL, CORN FLAKES, GLUTEN-FREE, NO ADDED SUGAR, URTEKRAM;EN
32718;BREAKFAST CEREAL, FLAKES AND FIBRE, NATURALLY GLUTEN-FREE, VITAMINS, SEMPER;EN
32719;MINESTRONE SOUP WITH BEEF STEAK MINCE AND VEGETABLES;EN
32720;BREAKFAST CEREAL, NATURALLY GLUTEN-FREE, AVERAGE, ADDED VITAMINS, SEMPER;EN
32721;COOKING CREAM, VEGETABLE FAT, 7% FAT, LOW-LACTOSE;EN
32722;SAUSAGE, FRESH SAUSAGE, KABANOSSI, RAPESEED PORK, AVERAGE, HK;EN
32723;CAKE, CHOCOLATE CAKE, NATURALLY GLUTEN-FREE, MILK-FREE;EN
32724;SAUSAGE, FRESH SAUSAGE, CHORIZO, HOME-MADE;EN
32726;MULTIGRAIN BREAD, CARROT ROLL, FAT-FREE MILK, DARK WHEAT FLOUR, FLOUR MIX;EN
32728;MULTIGRAIN BREAD, CARROT ROLL, WHOLE MILK, DARK WHEAT FLOUR, FLOUR MIX;EN
32729;ASPARAGUS, BOILED WITHOUT SALT;EN
32730;TOAST, WHOLEGRAIN TOAST, VAASAN 100% TÄYSJYVÄPAAHTO;EN
32731;NOODLE, WHOLE WHEAT;EN
32732;NOODLE, WHOLE WHEAT, BOILED, SALT;EN
32733;KINDER CHOCOLATE EGG;EN
32734;SOYA DRINK, SUGAR, CALCIUM, VITAMINS, ALPRO;EN
32735;YOGHURT, PLAIN, A+, FAT 2.5%, 1 UG VITAMIN D, LOW-LACTOSE;EN
32737;SOUR MILK, ACIDOPHILUS BIFIDUS, 2.5% FAT, 1 UG VITAMIN D, PROBIOTICS;EN
32739;CIDER, PEAR CIDER, ALCOHOL-FREE, 0.02% VOLUME, RAINBOW;EN
32740;BEER, ALCOHOL-FREE, 0.0% VOLUME;EN
32741;GINGERBREAD DOUGH, HOME-MADE;EN
32743;GINGERBREAD DOUGH, INDUSTRIAL;EN
32744;PLUM MARMALADE;EN
32745;ENERGY DRINK WITH ADDED VITAMINS, PARTIALLY ARTIFICIALLY SWEETENED;EN
32746;ENERGY DRINK WITH ADDED VITAMINS, ARTIFICIALLY SWEETENED;EN
32747;PIZZA CRUST, BASIC PIZZA DOUGH;EN
32752;PIZZA, ANCHOVY AND OLIVE PIZZA;EN
32753;PIZZA, CHAMPIGNON PIZZA;EN
32755;PIZZA, BEEF MINCE PIZZA;EN
32756;PIZZA, PORK BEEF MINCE PIZZA;EN
32757;PIZZA, CHICKEN AND PINEAPPLE PIZZA;EN
32758;SOYA DRINK, ORGANIC, ALPRO;EN
32759;PIZZA, VEGETARIAN PIZZA, MUSHROOM, ONION, SWEET PEPPER, OLIVE;EN
32761;PIZZA, KEBAB PIZZA, ONION, PEPPERONI;EN
32762;PIZZA, HAM PIZZA, PINEAPPLE, BLUE CHEESE;EN
32763;PIZZA, HAM AND PINEAPPLE PIZZA;EN
32764;PIZZA, HAM AND MUSHROOM PIZZA;EN
32765;PIZZA, MOZZARELLA PIZZA, TOMATO, PESTO;EN
32766;PIZZA, SALAMI PIZZA;EN
32767;PIZZA, TUNA PIZZA;EN
32768;PIZZA, SHELLFISH PIZZA, MUSSEL, SHRIMP, OLIVE;EN
32769;PIZZA, MARGHERITA PIZZA, TOMATO SAUCE AND CHEESE;EN
32770;MINERAL WATER, NOVELLE PLUS, ADDED ZINC AND VITAMIN E, SWEETENED WITH FRUCTOSE;EN
32771;MINERAL WATER, NOVELLE PLUS, WITH ADDED CALCIUM;EN
32772;MINERAL WATER, NOVELLE PLUS, WITH ADDED VITAMIN C AND MAGNESIUM;EN
32773;MINERAL WATER, SWEETENED WITH FRUCTOSE, NOVELLE FRISS, AVERAGE;EN
32774;OAT DRINK WITHOUT MILK, NALLE CHOCOLATE, CALCIUM, VITAMIN D;EN
32775;(ARC)POLYPOP-JELLY, FOR CHILDREN;EN
32777;PASTA BOLOGNESE, KOKKIKARTANO SNELLMAN, READY MEAL;EN
32778;SLICING SAUSAGE, LAUANTAI, 18% FAT;EN
32779;SLICING SAUSAGE, LAUANTAI, 19% FAT;EN
32780;(ARC)SLICING SAUSAGE, LAUANTAI, 19% FAT, CONTAINS SOY PROTEIN;EN
32781;SALMON PASTA CASSEROLE, KOKKIKARTANO SNELLMAN, READY MEAL;EN
32782;MACARONI AND MEAT CASSEROLE, INDUSTRIAL, KOKKIKARTANO SNELLMAN, READY MEAL;EN
32783;OAT DRINK WITHOUT MILK, RAINBOW, CALCIUM, VITAMINS;EN
32784;SLICING SAUSAGE, LAUANTAI, LIGHT, 9% FAT, AVERAGE;EN
32786;SLICING SAUSAGE, LAUANTAI, 17% FAT;EN
32787;RICE DRINK, RICE DREAM CHOCOLATE, CALCIUM;EN
32790;RICE DRINK, RICE DREAM HAZELNUT AND ALMOND;EN
32792;LASAGNE BOLOGNESE, KOKKIKARTANO SNELLMAN, READY MEAL;EN
32794;HAM AND PINEAPPLE PASTA CASSEROLE, KOKKIKARTANO SNELLMAN, READY MEAL;EN
32795;BARBEQUE SAUSAGE, LIGHT, 7% FAT;EN
32796;BARBEQUE SAUSAGE, CONTAINS SOY PROTEIN, AVERAGE;EN
32798;CHICKEN PASTA CASSEROLE, KOKKIKARTANO SNELLMAN, READY MEAL;EN
32799;CHICKEN-BACON PASTA CASSEROLE, KOKKIKARTANO SNELLMAN, READY MEAL;EN
32800;RICE ICE CREAM, VANILLA-CHOCOLATE, R-ICE, INGMAN;EN
32801;CABBAGE CASSEROLE, BEEF, KOKKIKARTANO SNELLMAN, READY MEAL;EN
32802;RICE ICE CREAM, VANILLA, R-ICE, INGMAN;EN
32804;ICE CREAM, LIGHT, ARTIFICIALLY SWEETENED, VANILLA-STRAWBERRY, INGMAN;EN
32805;HAM AND POTATO CASSEROLE, KOKKIKARTANO SNELLMAN, READY MEAL;EN
32806;MINCED MEAT AND MASHED POTATO CASSEROLE, KOKKIKARTANO SNELLMAN, READY MEAL;EN
32807;MINCED MEAT POTATO CASSEROLE, KOKKIKARTANO SNELLMAN, READY MEAL;EN
32808;FISH AND POTATO CASSEROLE, JANSSON'S TEMPTATION, SNELLMAN, READY MEAL;EN
32811;SPAGETTI BOLOGNESE, HK, READY MEAL;EN
32812;RICE PASTY, RIISIPYÖRÖNEN;EN
32813;HAM PIE, SHORTCRUST PASTRY;EN
32814;SULTSINA PASTY;EN
32815;MEAT PASTY, MEAT IN RYE CRUST;EN
32816;DEEP-FRIED MEAT PASTY, INDUSTRIAL, AVERAGE;EN
32819;POTATO PASTIE, RYE CRUST;EN
32820;CAKE, MUFFIN, GLUTEN-FREE;EN
32821;FRUIT CAKE;EN
32822;FISH AND MASHED POTATO, HK, READY MEAL;EN
32823;THIN PANCAKE, FAT-FREE MILK;EN
32824;THIN PANCAKE, BEESTINGS;EN
32825;THIN PANCAKE, WHOLE MILK;EN
32826;THIN PANCAKE, WATER;EN
32827;OVEN-BAKED PANCAKE, SOUR MILK;EN
32828;OVEN-BAKED PANCAKE, FAT-FREE MILK;EN
32829;OVEN-BAKED PANCAKE, BEESTINGS;EN
32830;OVEN-BAKED PANCAKE, WHOLE MILK;EN
32831;THIN PANCAKE, SOUR MILK;EN
32832;VANILLA SAUCE, LOW-FAT MILK, POTATO FLOUR;EN
32833;WAFFLE, LOW-FAT MILK;EN
32834;WAFFLE, FAT-FREE MILK;EN
32835;WAFFLE, WHOLE MILK;EN
32836;WAFFLE, CREAM;EN
32837;CARAMEL SAUCE, TOFFEE SAUCE;EN
32838;WAFFLE, WATER;EN
32839;BAKED APPLE;EN
32840;SPINACH SOUFFLE, LOW-FAT MILK;EN
32841;SPINACH SOUFFLE, FAT-FREE MILK;EN
32842;SPINACH SOUFFLE, WHOLE MILK;EN
32843;SPINACH SOUFFLE, CREAM;EN
32845;CHOCOLATE SAUCE;EN
32847;CHICKEN FRICASSEE, HK, READY MEAL;EN
32848;CHICKEN AND GOAT CHEESE PASTA, HK, READY MEAL;EN
32849;BREAKFAST CEREAL, WHEAT, RYE, OAT, MAIZE, ELOVENA WHOLE GRAIN OAT CEREALS;EN
32850;BALTIC HERRING JELLY;EN
32851;LIVER CASSEROLE, BARLEY, FAT-FREE MILK;EN
32852;DOUGHNUT, INDUSTRIAL;EN
32853;LIVER CASSEROLE, RICE, FAT-FREE MILK;EN
32854;LIVER CASSEROLE, RICE, WHOLE MILK;EN
32855;BLIN WITH FAT-FREE MILK;EN
32856;BLIN WITH LOW-FAT MILK;EN
32857;BLIN WITH WHOLE MILK 3.5%;EN
32858;STUFFED CABBAGE ROLLS, BEEF STEAK MINCE;EN
32859;VENDACE LOAF, FISH IN RYE CRUST;EN
32862;BLOOD BREAD, RYE AND BARLEY BREAD WITH BLOOD;EN
32863;RÖSSYMAITO, POTATO, PORK, BLOOD AND MILK;EN
32864;RÖSSYPOTTU, POTATO, PORK AND BLOOD STEW;EN
32865;RISOTTO, FISH RISOTTO;EN
32866;RISOTTO, SEA FOOD RISOTTO, SHRIMP, MUSSEL;EN
32867;SWEDE LOAF, RYE CRUST;EN
32868;POT LOAF WITH VENDACE;EN
32870;LEEK, BOILED WITHOUT SALT;EN
32871;MEATBALL, PORK-BEEF MINCE, MUSHROOMS, FRIED;EN
32872;CREAMY LEMON SAUCE;EN
32873;NETTLE SOUP, MILK;EN
32874;CREAMY NETTLE SOUP, VEGETABLE BOUILLON AND CREAM;EN
32875;VEGETABLE SOUP WITH NEW POTATOES, MILK-BASED, SUMMER SOUP;EN
32876;HAM AND POTATO CASSEROLE, HK, READY MEAL;EN
32877;CREAMY SHRIMP SOUP, THICKENED;EN
32878;WHITE SAUCE, FAT-FREE MILK, THICKENED WITH FLOUR AND FAT;EN
32879;WHITE SAUCE, WHOLE MILK, THICKENED WITH FLOUR AND FAT;EN
32880;HAM GRAVY WITH LOW-FAT MILK;EN
32881;HAM GRAVY WITH FAT-FREE MILK;EN
32882;HAM GRAVY WITH WHOLE MILK;EN
32883;BEETROOT GRAVY, FAT-FREE MILK;EN
32884;BEETROOT GRAVY, WHOLE MILK;EN
32885;OAT DRINK WITHOUT MILK, NORDIC, CALCIUM, VITAMIN D;EN
32886;CHINESE VEGETABLE GRAVY, SWEET AND SOUR;EN
32887;RICE DRINK, NORDIC, CALCIUM, VITAMIN D;EN
32888;CARAMEL SAUCE;EN
32889;FISH STEW, LOW-FAT MILK;EN
32890;FISH STEW, FAT-FREE MILK;EN
32891;BERRY PIE, DOUBLE-CRUST, WITHOUT EGG;EN
32892;FRUIT DRINK, HYVÄÄ PÄIVÄÄ, CRANBERRY, PARTIALLY ARTIFICIALLY SWEETENED;EN
32893;FRUIT DRINK, HYVÄÄ PÄIVÄÄ, CITRUS, PARTIALLY ARTIFICIALLY SWEETENED, VITAMINS;EN
32894;FRUIT DRINK, HYVÄÄ PÄIVÄÄ, SWEETENED WITH FRUCTOSE, WITH ADDED VITAMINS;EN
32895;NUT, MACADAMIA NUT;EN
32897;ENERGY DRINK, ENERGY WATER, TEHO, OLVI, WITH ADDED VITAMINS;EN
32898;SWEDE CASSEROLE, FAT-FREE MILK;EN
32899;SWEDE CASSEROLE, WHOLE MILK;EN
32900;SWEDE CASSEROLE, LOW-FAT MILK;EN
32901;THIN SPINACH PANCAKE, SPINACH CREPES, FAT-FREE MILK;EN
32903;BERRY KISSEL, BERRY DRINK;EN
32904;TURKEY SALAD WITH FRUITS, SOUR CREAM DRESSING;EN
32905;THIN NETTLE PANCAKE, LOW-FAT MILK;EN
32906;THIN NETTLE PANCAKE, FAT-FREE MILK;EN
32907;THIN NETTLE PANCAKE, WHOLE MILK;EN
32908;TURKEY SALAD WITH PASTA, OIL-BASED DRESSING;EN
32910;ROASTED BEEF SALAD WITH POTATO, OIL-BASED SAUCE;EN
32911;PUDDING, RICE PUDDING, HOME-MADE;EN
32914;COUSCOUS SALAD WITH GOAT CHEESE, OIL-BASED DRESSING;EN
32915;MOZZARELLA SALAD WITH TOMATO AND BASIL, OIL-BASED DRESSING;EN
32916;SALAD NICOISE, POTATO, BOILED EGG, ANCHOVIS;EN
32917;THIN POTATO PANCAKE, LOW-FAT MILK;EN
32918;THIN POTATO PANCAKE, FAT-FREE MILK;EN
32920;POTATO PATTY, LOW-FAT MILK;EN
32921;POTATO PATTY, WHOLE MILK;EN
32922;SALMON SALAD, BOILED EGGS, ORANGE AND BROCCOLI, OIL-BASED DRESSING;EN
32923;SALMON SALAD, ASPARAGUS, AVOCADO, OIL-BASED DRESSING;EN
32925;CHEESE, GOAT CHEESE, CHÈVRE, 30% FAT;EN
32926;DOUGHNUT, FAT-FREE MILK, HOME-MADE;EN
32927;GOAT CHEESE SALAD WITH BOILED BEETROOT, OIL-BASED DRESSING;EN
32928;MINCED MEAT GRAVY AND MASHED POTATOES, HK, READY MEAL;EN
32930;GOAT CHEESE SALAD WITH PEAR AND TOMATO, OIL-BASED DRESSING;EN
32931;CHEESE, GOAT CHEESE, CHÈVRE, 30% FAT, FRIED;EN
32932;SALMON AND POTATO CASSEROLE, HK, READY MEAL;EN
32936;SAUSAGE HASH, RIGN BOLOGNA, POTATO, EGG;EN
32937;EGG, FRIED, WITHOUT FAT AND SALT;EN
32938;EGG YOLK, FRIED, WITHOUT FAT AND SALT;EN
32939;EGG WHITE, FRIED, WITHOUT FAT AND SALT;EN
32943;SAITHE WITH WHITE SAUCE, CHEESE, FAT-FREE MILK, BREADCRUMBS, OVEN-BAKED;EN
32944;QUARK PIE, BASIC SWEET DOUGH, FAT-FREE MILK;EN
32947;CRISPBREAD, WHOLE RYE BREAD, PIENI PYÖREÄ/MAUKAS, VAASAN, 20% FIBRE;EN
32949;CRISPBREAD, WHOLE RYE BREAD, RYE BRAN, VAASAN KUNTO, 20% FIBRE;EN
32950;CRISPBREAD, MULTIGRAIN, SESAME SEEDS, VAASAN PIENI PYÖREÄ;EN
32951;CRISPBREAD, WHOLE GRAIN, 5-GRAIN, VAASAN TÄYSHYVÄT, 21% FIBRE;EN
32955;MULTIGRAIN BREAD, BREAD ROLL, CRUSHED GRAINS, WHEAT FLOUR, LEIPÄAITTA, LIDL;EN
32956;MULTIGRAIN BREAD, GRAHAM ROLL, WHEAT AND GRAHAM FLOUR, CRUSHED GRAINS, LIDL;EN
32957;MULTIGRAIN BREAD, WHEAT FLOUR, CRUSHED GRAINS, PEHMEÄ MONIVILJALEIPÄ, LIDL;EN
32958;MULTIGRAIN BREAD, OAT BREAD, PERINTEINEN KAURALEIPÄ, LEIPÄAITTA, LIDL;EN
32959;WHITE BREAD, WHEAT FLOUR, OLIVE OIL, HIGH SODIUM, ARINALEIPÄ, LEIPÄAITTA, LIDL;EN
32960;MULTIGRAIN BREAD, WHEAT AND RYE FLOUR, CRUSHED GRAINS, RUISROUHEVIIPALEET, LIDL;EN
32961;MULTIGRAIN BREAD, BUTTERMILK BREAD, WHEAT, GRAHAM AND DARK WHEAT FLOUR, LIDL;EN
32962;RYE BREAD, WHOLEGRAIN RYE, WHEAT FLOUR, RUISPALAT, LEIPÄAITTA, LIDL;EN
32963;CHOCOLATE DIGESTIVE BISCUIT;EN
32964;RYE BREAD, WHOLEGRAIN RYE, WHEAT FLOUR, PERINTEINEN VARRASLEIPÄ, LEIPÄAITTA,LIDL;EN
32965;RYE BREAD, WHOLEGRAIN RYE, POTATO FLAKES, PYÖREÄT RUISPALASET, LEIPÄAITTA, LIDL;EN
32966;MULTIGRAIN BREAD, WHEAT FLOUR, MIXED SEEDS, FITNESSPALAT, LEIPÄAITTA, LIDL;EN
32968;BAGEL;EN
32970;BAGEL, BUTTER BAGEL;EN
32971;MUSHROOMS FILLED WITH BACON AND CREAM CHEESE SPREAD;EN
32972;MUSHROOMS FILLED WITH BACON AND PROCESSED CHEESE;EN
32973;OVEN-BAKED APPLE PANCAKE, LOW-FAT MILK;EN
32974;BISCUIT, INDUSTRIAL, SONDEY BISCUIT ASSORTMENT, LIDL;EN
32975;MULTIGRAIN BREAD, WHEAT FLOUR, CRUSHED GRAINS, VAALEAT SEKALEIPÄPALAT, LIDL;EN
32976;MULTIGRAIN BREAD, WHEAT AND DARK WHEAT FLOUR, MAALAISVIIPALEET, LEIPÄAITTA, LIDL;EN
32977;MULTIGRAIN BREAD, GRAHAM FLOUR, CRUSHED WHEAT GRAINS, TÄYSJYVÄVIIPALEET, LIDL;EN
32978;WHITE BREAD, PRE-BAKED WHEAT ROLL, HIGH-SODIUM, RIVERCOTE, LIDL;EN
32979;TOAST, WHEAT TOAST, MCENNEDY SLICED BROWN BREAD, LIDL, HIGH-SODIUM;EN
32980;WHITE BREAD, HOT DOG BUN, KOHBERG, LIDL;EN
32981;CRISPBREAD, WHOLE RYE BREAD, CONTAINS MILK, RIVERCOTE LIDL;EN
32982;BUTTER BISCUIT, SONDEY BUTTERKEKS CLASSICS, LIDL;EN
32983;BUTTER BISCUIT, WHOLEWHEAT, SONDAY BUTTERKEKS VOLLKORN, LIDL;EN
32984;CRISPBREAD, WASA OAT, OAT AND WHEAT FLOUR, OAT FLAKES;EN
32985;BISCUIT COVERED WITH CHOCOLATE;EN
32986;BISCUIT COVERED WITH DARK CHOCOLATE;EN
32987;WAFER BISCUIT, FAVORINI, LIDL, AVERAGE;EN
32988;CARROT RICE PASTY, LOW-FAT MILK;EN
32989;CARROT RICE PASTY, FAT-FREE MILK;EN
32990;CARROT RICE PASTY, WHOLE MILK;EN
32991;BISCUIT, MARIE BISCUIT;EN
32992;DIGESTIVE BISCUIT, OAT AND GRAHAM FLOUR;EN
32993;BROWNIE COOKIE, INDUSTRIAL;EN
32994;DANISH PASTRY, VANILLA CUSTARD, LOW-FAT MILK, GLUTEN-FREE, CONTAINS WHEAT STARCH;EN
32995;PORK BEEF MINCE AND RICE CASSEROLE, CAPSICUM, PEAS;EN
32996;MACARONI AND SAUSAGE CASSEROLE, LOW-FAT MILK;EN
32997;MILK CHOCOLATE COVERED BISCUITS WITH FILLING, AMANIE, LIDL;EN
