FOODID;FOODNAME;LANG
29771;KNÄCKEBRÖD, RÅGKNÄCKEBRÖD, FIBER 17 %;SV
29772;SURSKORPA;SV
29775;FLINGOR, MAJSFLINGOR MED SOCKER;SV
29776;FLINGOR, WEETABIX ORIGINAL, VETEFLINGSKAKA, VITAMINERADE;SV
29777;FLINGOR, BANAN, WEETABIX VETEFLINGSKAKA;SV
29778;FLINGOR, VETERINGSFLINGA;SV
29779;FLINGOR, FYRKORNSFLINGOR;SV
29780;FLINGOR, CHOKLADFRUKOSTFLINGOR, MEDELVÄRDE;SV
29781;FLINGOR, RIS-VETEFLINGOR;SV
29782;FLINGOR, KLIFLINGOR FULLKORNSVETE;SV
29783;FLINGOR, RISKRISP;SV
29784;MYSLI AV SPANNMÅL;SV
29785;MYSLI, GRUND;SV
29787;BLANDBRÖD, HAVREBRÖD PÅ VATTEN;SV
29788;BLANDBRÖD, KORNBRÖD PÅ VATTEN, JÄSTBRÖDS- KORN-, VETEMJÖL;SV
29789;LJUST BRÖD, BATONG MED OST;SV
29790;LJUST BRÖD, BATONG MED VITLÖK;SV
29791;BLANDBRÖD, MOROTSBRÖD PÅ VATTEN;SV
29792;BLANDBRÖD, MOROTSSEMLA PÅ VATTEN;SV
29793;LJUST BRÖD, OSTSEMLA, VATTEN;SV
29794;BLANDBRÖD, HAVRESEMLA PÅ VATTEN;SV
29795;ROSTBRÖD, VETE, VATTEN;SV
29796;ROSTBRÖD, GRAHAMROSTBRÖD, VATTEN;SV
29797;ROSTBRÖD, RÅGROSTBRÖD;SV
29798;BLANDBRÖD, KROSSBRÖD, LJUST, VATTEN;SV
29799;BLANDBRÖD, KROSSEMLA, VATTEN, LJUS;SV
29800;BLANDBRÖD, RÅGKROSSEMLA PÅ VATTEN;SV
29801;LJUST BRÖD, TUNNBRÖD MED POTATIS, INDUSTRIELLT;SV
29802;BLANDBRÖD, KORNRIESKA, INDUSTRIELL;SV
29803;BLANDBRÖD, RIESKA, POTATIS-KORN, VATTEN, VETEMJÖL, INDUSTRIELL;SV
29804;BLANDBRÖD, VATTEN, RÅG-, VETEMJÖL, POTATISFLINGOR;SV
29805;BLANDBRÖD, LJUST, VATTEN, VETEMJÖL, VETEKROSS;SV
29806;ROSTBRÖD, FLERKORN;SV
29807;BLANDBRÖD, SEMLA, FLERKORN;SV
29808;BLANDBRÖD, RÅGSEMLA;SV
29809;BLANDBRÖD, POTATISLIMPA, VETE-, RÅGMJÖL, POTATISFLINGOR;SV
29810;BLANDBRÖD, SÖTSURT BRÖD, PÅSK-/JULLIMPA;SV
29811;RÅGBRÖD, RÅGBLANDBRÖD;SV
29812;KNÄCKEBRÖD, VETEKNÄCKEBRÖD, FIBER 7 %;SV
29813;KNÄCKEBRÖD, GRAHAMKNÄCKEBRÖD, FIBER 8 %;SV
29814;RÅGBRÖD, TORKAT RÅGBRÖD;SV
29815;SKORPA, VETESKORPA, VATTEN, INDUSTRIELL;SV
29819;GEFILUS SURMJÖLK, FETTFRI;SV
29822;MJÖL, MAJSMJÖL, GROVT, POLENTAMJÖL;SV
29823;MJÖL. MAJSMJÖL, FINMALET;SV
29851;LAMMKÖTT, LÅG FETTHALT, KOKT UTAN SALT;SV
29975;MÅLTIDSERSÄTTNING, PROTEINDRYCKPULVER, HERBALIFE FORMULA 1, 35 % PROTEIN;SV
30005;MÅLTIDSERSÄTTNING, PROTEINDRYCK PÅ MJÖLK, HERBALIFE FORMULA 1;SV
30051;HELXYLITOLPASTILL;SV
30104;TAPIOKA;SV
30149;SIDFLÄSK AV GRIS, STEKT;SV
30151;PANNKAKA, LAKTOSFRI MJÖLKDRYCK;SV
30152;MAKARONILÅDA, GRISFÄRS, LÄTTMJÖLK;SV
30153;KÅLLÅDA, UTAN KÖTT, ÄGGSTANNING;SV
30154;KNACKKORVSOPPA;SV
30155;KÖTTFÄRSSÅS, BRUNSÅS, GRISFÄRS, FETT;SV
30156;ÄLGKÖTTSSKAV;SV
30157;GRILLKORV, GRILLAD;SV
30158;KORNGRYNSGRÖT, UGNSGRÖT, MJÖLK, SALT;SV
30159;RISGRYNSGRÖT, MJÖLK, UTAN SALT;SV
30161;HAVREGRYNSGRÖT, FETTFRI MJÖLK, SALT;SV
30162;RISGRYNSGRÖT, HELMJÖLK, SALT;SV
30163;MÅLTIDSSALLAD, TONFISKSALLAD MED ÄGG, UTAN DRESSING;SV
30164;MÅLTIDSSALLAD, RÄKSALLAD MED ÄGG, UTAN DRESSING;SV
30166;SALLAD, SVAMPSALLAD, LÄTTGRÄDDE;SV
30167;MÅLTIDSSALLAD, CAESARSALLAD MED KYCKLING, CAESARDRESSING, KRUTONGER;SV
30168;HAMBURGARE, NÖTKÖTTSBIFF OCH KROSSEMLA;SV
30169;HAMBURGARE, KYCKLINGHAMBURGARE, KROSSEMLA;SV
30170;HAMBURGARE, VEGETARISK HAMBURGARE, KROSSEMLA;SV
30171;HAMBURGARE, RÅGHAMBURGARE, GRISFILE;SV
30172;SOCKERGLASYR;SV
30174;BULLE, ÖRFIL, VATTEN, OLJA, HÖG FETTHALT;SV
30175;HAVREGRYNSGRÖT, VATTEN, ÄPPLE OCH KANEL, SOCKER, UTAN SALT;SV
30178;VATRUSKA PIROG, TRADITIONELL, PENSLAD;SV
30179;ÄLGKÖTTSSÅS, MED MATLAGNINGSGRÄDDE;SV
30180;MAKARONILÅDA, SOJA, LÄTTMJÖLK;SV
30181;MAKARONILÅDA, FISK-MAKARONILÅDA, TONFISK, LÄTTMJÖLK;SV
30182;SKINKA-BLÅMÖGELOSTSÅS, MJÖLKBAS, MATLAGNINGSGRÄDDE;SV
30184;LAXFILÉ, STEKT;SV
30185;PUDDING, SOJAPUDDING;SV
30186;VETETORTILLA;SV
30187;MAJSSNACK, UTAN SALT;SV
30188;BLODPLÄTT, INDUSTRIELL;SV
30189;SPENATPLÄTT, INDUSTRIELL;SV
30190;MJÖL, HAVREMJÖL;SV
30192;RISOTTO, KÖTTFÄRS-BÖNRISOTTO, NÖTFÄRS;SV
30193;PASTA, VETE, RÅG OCH KORN;SV
30194;SPORTDRYCK, POWERADE, GATORADE;SV
30195;PUDDING, MJÖLKCHOKLADPUDDING, INDUSTRIELL, MEDELVÄRDE;SV
30200;KEBABBRÖD, KEBABRULLE, PITABRÖD;SV
30201;UGNSFISK;SV
30202;SUSHI, NIGIRI, TONFISK, UTAN HAVSTÅNG;SV
30203;SUSHI, MAKI, GRAVAD LAX, HAVSTÅNG;SV
30204;GRÖNSAKSCOUSCOUS;SV
30205;KÖTTBULLE, INDUSTRIELL;SV
30206;WIENERBRÖD, VANILJKRÄM, SYLT, VATTEN, BAGERI;SV
30207;SOJADRYCK, KALCIUM;SV
30208;HAVREDRYCK, MJÖLKFRI, KALCIUM;SV
30209;HAVREDRYCK, MJÖLKFRI, KALCIUM OCH VITAMINER;SV
30210;HAVREDRYCK, MJÖLKFRI, OAT DRINK;SV
30211;HAVREPRODUKT, ALTERNATIV TILL GRÄDDE, 15 % FETT;SV
30212;RISDRYCK, KALCIUM;SV
30213;WOK-GRÖNSAKER, MAJS, MOROT, ÄRTER, BROCCOLI, PAPRIKA, SVAMP, PURJOLÖK;SV
30214;VATTENKASTANJ;SV
30215;WOK-GRÖNSAKER, MOROT, ÄRTER, VATTENKASTANJ, BAMBUSKOTT, PAPRIKA, SVAMP;SV
30216;WOK-GRÖNSAKER, WOKADE, MAJS, MOROT, ÄRTER, BROCCOLI, PAPRIKA, SVAMP;SV
30217;WOK-GRÖNSAKER, WOKADE, MOROT, ÄRTER, VATTENKASTANJ, BAMBU, LÖK;SV
30218;WOK-GRÖNSAKER, KÅLROT, MOROT, BROCCOLI, VATTENKASTANJ, MAJS, ÄRTER, SVAMP;SV
30219;WOK-GRÖNSAKER, WOKADE, KÅLROT, MOROT, BROCCOLI, VATTENKASTANJ, MAJS, ÄRTER;SV
30221;RIS-HAVREBLANDNING;SV
30222;RUNEBERGSTÅRTA;SV
30223;BATAT, SKALAD;SV
30224;LÄSKEDRYCK, COLADRYCK LIGHT, SYNTETISKT SÖTAD;SV
30225;KYCKLING-GRÖNSAKSWOK, WOK-GRÖNSAKER;SV
30226;GRIS-GRÖNSAKSWOK, WOK-GRÖNSAKER;SV
30259;POTATIS-LÖKBLANDNING, DJUPFRYST;SV
30260;POTATISLÖKLÅDA, FRÅN DJUPFRYST BLANDNING, VEGETABILISK FETTBLANDNING 15 %;SV
30261;GRILLKORV, KOKT;SV
30262;RENKÖTT, STEKT;SV
30265;KYCKLINGVINGE, MED SKINN;SV
30268;KYCKLINGVINGE, UTAN SKINN;SV
30271;KYCKLINGVINGE, MARINERAD, RÅ;SV
30272;KYCKLINGVINGE, MARINERAD, UGNSTEKT;SV
30273;PÅLÄGGSKORV, BALKAN/SKINKKORV, 16 % FETT;SV
30274;PÅLÄGGSKORV, BALKANKORV, 21,5 % FETT;SV
30275;PÅLÄGGSKORV, GOUTERKORV, 12 % FETT;SV
30278;MUJKA, INLAGD I TOMATSÅS;SV
30279;PÅLÄGGSKORV, LÖRDAGSKORV, LÄTT, 14,5 % FETT;SV
30281;KNACKKORV, OST;SV
30282;FLUNDRA, PANERAD, STEKT;SV
30286;FLUNDRA, PANERAD, UGNSSTEKT;SV
30292;LÄNKKORV, INNEHÅLLER OST;SV
30294;PÅLÄGGSKORV, LÄTTSALTAD, 3,5 % FETT;SV
30295;PÅLÄGGSKORV, BALKANKORV/SKINKKORV, LÄTT, 9 % FETT;SV
30298;BULLE, LÄTTMJÖLK, MEDELFET, SYNTETISKT SÖTAD;SV
30299;KALKONSCHITZEL, PANERAD, UGNSTEKT;SV
30303;FISKBULLE, INDUSTRIELL;SV
30305;MEDVURST, LÄTT, 15 % FETT;SV
30306;MEDVURST;SV
30310;SMÄLTOST, 5 % FETT, FETTSNÅL;SV
30311;LIMPA MED INBAKAD FISK, REGNBÅGSLAX;SV
30312;FETAOST OCH GRÖNSAKER, STEKT;SV
30313;FISKSÅS, LAXSÅS, GRÄDDE;SV
30314;KYCKLINGSOPPA, GRÖNSAKER, GRÄDDE;SV
30315;KYCKLINGBULJONG, UTSPÄDD;SV
30316;KYCKLINGSCHNITZEL, PANERAD, KARINIEMEN;SV
30317;KNACKKORV, MEDELVÄRDE AV INDUSTRIELLA PRODUKTER;SV
30318;LÄNKKORV, MEDELVÄRDE;SV
30319;PÅLÄGGSKORV, JAKTKORV, 18 % FETT;SV
30321;GRILLKORV, LÄTT, MEDELVÄRDE AV INDUSTRIELLA PRODUKTER;SV
30322;GRYNKORV, MEDELVÄRDE AV INDUSTRIELLA PRODUKTER;SV
30324;LÄNKKORV, LÄTT, MEDELVÄRDE;SV
30325;KNACKKORV, LÄTT, MEDELVÄRDE AV INDUSTRIELLA PRODUKTER;SV
30326;GRILLKORV, LÄTT, GRILLAD;SV
30327;GRILLKORV, KÖTTIG, GRILLAD;SV
30328;LÄNKKORV, LÄTT, GRILLAD;SV
30329;KNACKKORV, LÄTT, GRILLAD;SV
30330;KNACKKORV, OST, GRILLAD;SV
30331;LÄNKKORV, OST, GRILLAD;SV
30332;GRILLKORV, LÄTT, UGNSTEKT;SV
30333;GRILLKORV, KÖTTIG, UGNSTEKT;SV
30334;LÄNKKORV, LÄTT, UGNSTEKT;SV
30335;LÄNKKORV, UGNSTEKT;SV
30336;LÄNKKORV, OST, UGNSTEKT;SV
30338;KNACKKORV, UGNSTEKT;SV
30339;KNACKKORV, LÄTT, UGNSTEKT;SV
30340;KNACKKORV, OST, UGNSTEKT;SV
30341;KNACKKORV, LÄTT, KOKT;SV
30342;GRILLKORV, STEKT UTAN FETT;SV
30344;LÖRDAGSKORV, STEKT UTAN FETT;SV
30345;LÖRDAGSKORV, STEKT I FETT;SV
30346;RIS, LÅNGKORNIGT, KOKT UTAN SALT;SV
30347;RIS, LÅNGKORNIGT, KOKT I GRÖNSAKSBULJONG;SV
30348;RIS, MÖRKT, KOKT UTAN SALT;SV
30349;FULLKORNSRIS, KOKT MED SALT;SV
30350;RÅG-RISBLANDNING, KOKT UTAN SALT;SV
30351;RIS-HAVREBLANDNING, KOKT MED SALT;SV
30352;RIS-HAVREBLANDNING, KOKT UTAN SALT;SV
30356;MAKARONER, KOKTA UTAN SALT;SV
30357;SPAGHETTI, KOKT, UTAN SALT;SV
30358;HAVREMAKARONER, KOKTA MED SALT;SV
30360;MAKARONER, RÅGMAKARONER, KOKTA UTAN SALT;SV
30361;PASTA, VETE, RÅG OCH KORN, KOKT UTAN SALT;SV
30362;PASTA, VETE, RÅG OCH KORN, KOKT MED SALT;SV
30366;POTATISMOS, VATTEN, VEGETABILISK MATFETT;SV
30367;POTATISMOS, FETTFRI MJÖLK;SV
30368;POTATISMOS, HELMJÖLK;SV
30369;RÅKORV, SYSKONKORV;SV
30370;GRILLKORV, OST, KÖTTIG;SV
30371;KORV, BLODKORV, SVARTKORV;SV
30372;LEVERKORV ELLER PASTEJ, MEDELVÄRDE;SV
30373;LEVERKORV ELLER PASTEJ, LÄTT, MEDELVÄRDE;SV
30374;GRILLKORV, OST;SV
30380;TE, ISTE;SV
30382;RÖDBETA, KOKT UTAN SALT;SV
30384;KÅLROT, KOKT UTAN SALT;SV
30388;SAFTDRYCK, DELVIS SYNTETISKT SÖTAD;SV
30390;SAFTDRYCK, LÄTT, DELVIS SYNTETISKT SÖTAD;SV
30391;JUICE, PÄRONJUICE;SV
30392;SAFT, SAFTDRYCK;SV
30394;FRUKTSAFT, KONCENTRAT, MEDELVÄRDE;SV
30395;JUICE, TRANBÄR-LINGONJUICE;SV
30396;SAFTDRYCK, SOCKERFRI, SYNTETISKT SÖTAD;SV
30402;OST, HALVHÅRD OST, 5 % FETT;SV
30406;GRYNOST, 2-5 % FETT, LAKTOSFRI;SV
30423;MJÖLK, FETTFRI, LAKTOSFRI, 1 UG VITAMIN D;SV
30424;BULLE, LÄTTMJÖLK, LAKTOSFRI, MEDELFET;SV
30425;MAKARONILÅDA, GRIS-NÖTFÄRS, LAKTOSFRI MJÖLKDRYCK;SV
30428;OST, BLÅMÖGELOST, 17 % FETT, AURA;SV
30429;OST, VITMÖGELOST, 16 % FETT, CAMEMBERT/BRIE;SV
30430;CIDER, TORR, 5,5 VOL-% ALKOHOL;SV
30432;CIDERDRYCK, 0,7 VOL-% ALKOHOL;SV
30434;FISKPASTA, BREDBAR;SV
30440;RISCHOKLAD;SV
30443;FÄRSKOST, 15 % FETT, SMAKSATT, CREME BONJOUR LIGHT;SV
30444;TOMAT, SOLTORKAD, I OLJA;SV
30449;FIL, NATURELLT, 1 % FETT, ETTANS FIL, LÅG LAKTOSHALT;SV
30450;FIL, FRUKT-/BÄRFIL, 2 % FETT, LÅG LAKTOSHALT;SV
30451;MINERALVATTEN, SÖTAD MED FRUKTOS;SV
30452;YOGHURTDRYCK, 0,1 % FETT, LÅG LAKTOSHALT;SV
30454;GRÄDDFIL, LÅG LAKTOSHALT, 6 % FETT;SV
30455;GRÄDDFIL, LÅG LAKTOSHALT, 3,5 % FETT;SV
30456;YOGHURT, SMAKSATT, 2 % FETT, LÅG LAKTOSHALT, 0,5 UG VITAMIN D;SV
30462;YOGHURT, SMAKSATT, 1,5 % FETT, LÅG LAKTOSHALT;SV
30464;YOGHURT, SMAKSATT, FETTFRI, LAKTOSFRI;SV
30478;KANTARELL, STEKT;SV
30570;MALTODEXTRIN;SV
30572;GRILLKORV, MEDELVÄRDE AV INDUSTRIELLA PRODUKTER;SV
30573;GRILLKORV, KÖTTIG, MEDELVÄRDE AV INDUSTRIELLA PRODUKTER;SV
30574;SAFT, ÅNGAD SVARTVINBÄRSAFT, OUTSPÄDD, SOCKERFRI;SV
30575;SAFT, ÅNGAD SVARTVINBÄRSAFT, UTSPÄDD, SOCKERFRI;SV
30576;SAFT, GEFILUS, PROBIOTIKA, MEDELVÄRDE AV INDUSTRIELLA PRODUKTER;SV
30599;POTATIS-LÖKBLANDNING, DJUPFRYST, STEKT;SV
30600;BATAT, UGNSTEKT;SV
30601;BATAT, STEKT;SV
30602;BATAT, SKALAD, KOKT UTAN SALT;SV
30603;BATAT, SKALAD, KOKT MED SALT;SV
30604;BATATSOPPA PÅ VATTEN;SV
30605;TONFISK, STEKT;SV
30606;JUICE, VITAMIN C, VITAMIN D, PROBIOTIKA;SV
30607;SAFTDRYCK, FIBER;SV
30608;YOGHURT, SMAKSATT MED SYLT, FETTFRI;SV
30610;SMÖR, LÅG SALTHALT;SV
30612;VEGETABILISK MATFETT 30 %, KEIJU KEVYT;SV
30614;(ARC)VEGETABILISK MATFETT 25%, PIRKKA;SV
30616;MARGARIN 40 %, RAINBOW;SV
30617;VEGETABILISK MATFETT 70 %, KEIJU LAKTOSFRI, 20 UG VITAMIN D;SV
30619;MARGARIN 60 %, KEIJU NORMAL SALTAD, 20 UG VITAMIN D;SV
30621;MARGARIN 40 %, KEIJU LÄTT LAKTOSFRI, 20 UG VITAMIN D;SV
30629;MARGARIN 60 %, KULTARYPSI;SV
30631;MARGARIN 60 %, INDUSTRIELL, MEDELVÄRDE AV INDUSTRIELLA PRODUKTER;SV
30633;FRUKTSAFT, KONCENTRAT, VITAMINERAD;SV
30634;NUDEL, KOKT, SALT;SV
30635;NUDEL, KOKT MED SALT, OLJA;SV
30636;CIDER, LÄTT, 4,7 VOL-% ALKOHOL;SV
30638;GIN LONG DRINK, LÄTT, 4,7 VOL-% ALKOHOL;SV
30639;BÅL, 7 VOL-% ALKOHOL;SV
30641;ÄGG, OMEGA, UTAN SKAL;SV
30646;MATLAGNINGSGRÄDDE, 5 % FETT, LÅG LAKTOSHALT;SV
30664;SALTA NÖTTER OCH TORKAD FRUKT, BLANDNING;SV
30665;MÅLTIDSERSÄTTNING, PROTEINRIK STÅNG, MEDELVÄRDE, CA 30 % PROTEIN;SV
30666;KALKON-GRÖNSAKSSÅS, MATLAGNINGSGRÄDDE;SV
30667;KALKON-GRÖNSAKSSÅS, VEGETABILISK FETTBLANDNING;SV
30668;KALKONRISOTTO;SV
30669;KRONGRÖNSAKER, KOKTA UTAN SALT, BLOMKÅL, MOROT, BROCCOLI;SV
30670;SALLAD, PASTA-GRÖNSAKSSALLAD;SV
30671;KVARG, FRUKTKVARG MED LÄTTMJÖLK, HEMLAGAD;SV
30672;KVARG, BÄRKVARG MED LÄTTMJÖLK, HEMLAGAD;SV
30673;KVARG, SMAKSATT, 3,5 % FETT;SV
30676;NÖTFILÉ, YTTRE FILÉ, UGNSTEKT;SV
30677;NÖTFILÉ, YTTRE FILÉ, STEKT;SV
30728;TOMATSÅS;SV
30731;FISKSÅS, LAXSÅS, TOMAT;SV
30732;LÖKSOPPA;SV
30733;KYCKLINGBEN MED SKINN, UGNSTEKTA;SV
30792;KYCKLINGLÅR, UTAN SKINN;SV
30795;KYCKLINGLÅR, UTAN SKINN, UGNSTEKT;SV
30796;KYCKLINGLÅR UTAN SKINN, GRILLADE;SV
30799;VANILJSÅS UTAN MJÖLK;SV
30800;GLASS PÅ VEGETABILISKT FETT, UTAN MJÖLK;SV
30801;PARMA SKINKA, 15 % FETT;SV
30818;SALLAD, GRÖNBLANDSALLAD, ISBERGSSALLAT, TOMAT, GURKA;SV
30914;FÄNKÅL;SV
30924;MAJSGRÖT, POLENTA, SALT;SV
30925;MAJONNÄS, 80 % FETT;SV
30926;MAJONNÄS, FETTFRI;SV
30968;PINJEFRÖ;SV
30991;LINFRÖN, HELA;SV
31139;PASTA, VETEGRODD;SV
31140;PASTA, INNEHÅLLER VETEGRODD, KOKT UTAN SALT;SV
31144;GRISKÖTT, STRIMLAT, MARINERAT, RÅTT;SV
31145;NÖTKÖTT, STRIMLAT, MARINERAT, RÅTT;SV
31146;GRISKÖTT, STRIMLAT, MARINERAT, STEKT I OLJA;SV
31147;NÖTKÖTT, STRIMLAT, MARINERAT, STEKT I OLJA;SV
31148;KYCKLING, STRIMLAD, STEKT, UTAN SALT;SV
31160;MATSODA;SV
31174;PASTA, MÖRK, PROTEINRIK;SV
31175;QUINOA;SV
31179;QUINOA, KOKT UTAN SALT;SV
31180;QUINOA, KOKT MED SALT;SV
31181;PASTA, MÖRK, PROTEINRIK, KOKT UTAN SALT;SV
31211;PUMPAFRÖN;SV
31212;NÖT, PISTAGENÖT;SV
31213;BÖNOR, MUNGOBÖNOR, KOKTA MED SALT;SV
31214;BÖNOR, KIDNEYBÖNOR, KOKTA;SV
31216;BÖNOR, ADUKIBÖNOR, TORKADE;SV
31217;BÖNOR, ADUKIBÖNOR, KOKTA UTAN SALT;SV
31218;KIKÄRTER, TORKADE;SV
31219;LINSER, RÖDA, TORKADE;SV
31225;LINSER, RÖDA, KOKTA;SV
31226;SPELTMJÖL, SAMMALEN;SV
31228;GLASSPINNE PÅ VEGETABILISKT FETT, UTAN MJÖLK;SV
31229;GLASS, TOFUPARFAITPINNE, CHOKLADÖVERDRAG;SV
31230;MAJONNÄS, UTAN ÄGG;SV
31231;SOJAPRODUKT, ALTERNATIV TILL GRÄDDE, 17,5 % FETT;SV
31233;BÖNOR, BONDBÖNOR, KOKTA MED SALT;SV
31237;AMARANT, FLINGOR;SV
31238;JOHANNESBRÖDPULVER, CAROBPULVER;SV
31246;SOJADRYCK, VITAMINERAD;SV
31247;SOJADRYCK UTAN TILLSATT SOCKER;SV
31248;SOJADRYCK, CHOKLAD, MED VITAMINER;SV
31249;TEMPEH;SV
31252;RISKAKA, RISKEX;SV
31253;MAJS-RISKAKA;SV
31254;CHOKLADRUSSIN;SV
31255;KAKAODRYCK PÅ VATTEN, SOCKRAD;SV
31256;PASTA, FÄRSK PASTA, ÄGG;SV
31257;PASTA, FÄRSK PASTA, ÄGG, KOKT UTAN SALT;SV
31258;VISPGRÄDDE, SOCKERFRI, HEMLAGAD;SV
31364;HAMBURGARE, GRIS-NÖT OCH VETESEMLA;SV
31365;FYLLD PITA, KYCKLING, SALLAT, TOMAT, FETA;SV
31442;GRÖNSAKSSOPPA MED OST, INDUSTRIELL, FÄRDIGMAT;SV
31443;KYCKLINGSOPPA, INDUSTRIELL, FÄRDIGMAT;SV
31444;FISKSOPPA, REGNBÅGSLAX, INDUSTRIELL, FÄRDIGMAT;SV
31445;KYCKLINGSOPPA, KOKOSMJÖLK;SV
31446;POTATISLÅDA, KEBABFRESTELSE, INDUSTRIELL, FÄRDIGMAT;SV
31447;KYCKLINGSÅS, MATLAGNINGSGRÄDDE;SV
31448;KYCKLING-NUDELWOK, WOK-GRÖNSAKER;SV
31449;POTATISLÅDA, STRÖMMINGSLÅDA, INDUSTRIELL, FÄRDIGMAT;SV
31450;POTATISLÅDA, TONFISK-POTATISMOSLÅDA, LÄTTMJÖLK;SV
31451;SPAGHETTI-KÖTTLÅDA;SV
31452;POTATISLÅDA, SKINKFRESTELSE, INDUSTRIELL, FÄRDIGMAT;SV
31453;POTATIS-MOROTMOS, MJÖLK;SV
31454;POTATISLÅDA, KÖTTFÄRS-POTATISMOSLÅDA, NÖTFÄRS, LÄTTMJÖLK;SV
31455;RISOTTO, SVAMPRISOTTO;SV
31457;LINGONSYLT;SV
31459;ÄPPELSYLT;SV
31462;BROILERSANDWICH, MAJONNÄS;SV
31463;RÄKSANDWICH;SV
31464;SKINKSANDWICH;SV
31465;TONFISKSANDWICH;SV
31466;MAKRONILÅDA, KÖTTMAKARONILÅDA, INDUSTRIELL, FÄRDIGMAT;SV
31467;KYCKLINGSÅS, KYCKLING TIKKA;SV
31468;MANGO CHUTNEY, SÖTSUR;SV
31469;KALL SÅS, INDISK YOGHURTSÅS;SV
31470;POTATIS-BLOMKÅLCURRY;SV
31471;KÖTTGRYTA, FÅRCURRY;SV
31482;MAKARONI, PASTA, INNEHÅLLER ÄGG;SV
31483;MAKARONER, PASTA, INNEHÅLLER ÄGG, KOKTA UTAN SALT;SV
31485;MUNK, SYLT OCH SOCKERGLASYR, BAGERI;SV
31487;MJÖLKPULVER, FETTFRITT, LÅG LAKTOSHALT, 5 UG VITAMIN D;SV
31488;MJÖLKPULVER, FETTFRITT, LAKTOSFRITT, 5 UG VITAMIN D;SV
31489;KÖTTFÄRS, KYCKLINGFÄRS, STEKT UTAN FETT OCH SALT;SV
31490;KÖTTFÄRS, NÖTFÄRS, 17 % FETT, STEKT UTAN FETT OCH SALT;SV
31492;LEVERLÅDA, INDUSTRIELL, FÄRDIGMAT;SV
31494;BÄRSOPPA, BÄRKRÄM, SYNTETISKT SÖTAD, INDUSTRIELL;SV
31495;LINOLJA;SV
31496;MJÖLKPULVER, FETTFRITT, 5 UG TILLSATT VITAMIN D;SV
31497;MJÖLKPULVER, FETTFRITT, LÅG LAKTOSHALT;SV
31498;MJÖLKPULVER, FETTFRITT, LAKTOSFRITT;SV
31504;MATFETTSBLANDNING 70 %;SV
31505;MATFETTSBLANDNING 75 %, LAKTOSFRI;SV
31506;MATFETTSBLANDNING 40 %, LÅG LAKTOSHALT;SV
31508;MATFETTSBLANDNING 80 %, FLYTANDE, MEDELVÄRDE;SV
31509;OMELETT, SKINK-OSTOMELETT;SV
31511;YOGHURT, SMAKSATT, CA 4 % FETT, LAKTOSFRI;SV
31518;GLASS, YOGHURTGLASS, 9 % FETT;SV
31522;ROSTBRÖD, FIBERRIKT, LÅG SALTHALT;SV
31525;SOJAMELLANMÅL, ALPRO NATURAL, SYRAT, NATURELL, TILSATT VITAMIN OCH KALCIUM;SV
31530;SMÖR LAKTOSFRI;SV
31532;MJÖL, MJÖLBLANDNING, MÖRK, NATURLIGT GLUTENFRI;SV
31534;MJÖL, MJÖLBLANDNING GLUTENFRI, VETESTÄRKELSEPREPARAT, VITAMINERAD, MJÖLK;SV
31536;FISKPINNAR, LAX, OTILLREDDA;SV
31537;PASTA, FULLKORNSRIS, NATURLIGT GLUTENFRI;SV
31538;APRIKOSPURÉ, SOCKERFRI, VITAMIN C;SV
31539;BÄRPURÉ, SOCKERFRI, C-VITAMINERAD;SV
31540;KNÄCKEBRÖD, NATURLIGT GLUTENFRITT, VITAMINERAD, 7,5 % FIBER;SV
31541;KEX, MELLANMÅLSKEX, GLUTENFRITT;SV
31542;ROSTBRÖD, GLUTENFRITT, VETESTÄRKELSEPREPARAT;SV
31543;MYSLI MED FRUKT, NATURLIGT GLUTENFRI;SV
31544;MJÖL, MJÖLBLANDNING, LJUS, NATURLIGT GLUTENFRI;SV
31545;TOMATKETCHUP, MINDRE SALT OCH SOCKER, FELIX;SV
31547;BÖNOR, GRÖNA BÖNOR, KOKTA UTAN SALT;SV
31548;KNÄCKEBRÖD, GLUTENFRITT, VITAMINERAD, 7 % FIBER;SV
31550;MJÖL, MJÖLBLANDNING, LJUS, GLUTENFRI, VETESTÄRKELSEPREPARAT, MJÖLKPULVER;SV
31552;GUAVA;SV
31553;MJÖLK, LÄTTMJÖLK, LAKTOSFRI, UTAN TILLSATT VITAMIN D, EKOLOGISK;SV
31555;GRANATÄPPLE, SKALAT;SV
31557;CHILI, GRÖN, FÄRSK;SV
31558;TORRKAKA, TIGERKAKA;SV
31559;TORRKAKA, BANANKAKA;SV
31560;KAKA, OSTKAKA, GRÄDDAD I UGN;SV
31561;KAKA, OSTKAKA, UTAN UGN;SV
31562;SOCKERKAKSBOTTEN;SV
31563;SOCKERKAKSBOTTEN, NATURLIGT GLUTENFRI;SV
31564;SOCKERKAKSBOTTEN, GLUTENFRI;SV
31565;SOCKERKAKSBOTTEN, UTAN ÄGG;SV
31566;RULLTÅRTS -/TÅRTBOTTEN;SV
31567;DRÖMTÅRTSBOTTEN, CHOKLADRULLTÅRTSBOTTEN;SV
31568;RULLTÅRTS -/ TÅRTBOTTEN, BAGERI;SV
31569;RULLTÅRTS -/TÅRTBOTTEN, NATURLIGT GLUTENFRI;SV
