FOODID;FOODNAME;LANG
33382;LOHI, LÄMMINSAVUSTETTU;FI
33383;LIHAPIIRAKKA, NAKKILIHAPIIRAKKA KAIKILLA MAUSTEILLA, GRILLIRUOKA;FI
33384;PORILAINEN, ILMAN MAUSTEITA, GRILLIRUOKA;FI
33385;LIHAPIIRAKKA, NAKKILIHAPIIRAKKA ILMAN MAUSTEITA, GRILLIRUOKA;FI
33386;MISOKEITTO, MISO SHIRU, SISÄLTÄÄ TOFUA;FI
33387;SUSHI, LOHI, ILMAN LEVÄÄ, NIGIRI;FI
33389;SUSHI, RAVUN PYRSTÖ, ILMAN LEVÄÄ, NIGIRI;FI
33390;MUNAKAS, TAMAGO, JAPANILAINEN MUNAKAS;FI
33391;SUSHI, MUNAKAS, TAMAGO, NIGIRI;FI
33392;SUSHI, LEVÄRULLA, TONNIKALA, MAKI;FI
33394;SUSHI, LEVÄRULLA, KURKKU, MAKI;FI
33395;PERUNASOSEJAUHE, VALMISTAMATON, RAINBOW;FI
33396;PERUNASOSEJAUHE, VALMISTAMATON, PIRKKA/FELIX;FI
33397;PERUNASOSEJAUHE, VALMISTAMATON, ELDORADO;FI
33398;PERUNASOSE, VESI, PERUNASOSEJAUHEESTA, ELDORADO;FI
33399;PERUNASOSE, VESI, PERUNASOSEJAUHEESTA, RAINBOW;FI
33400;PERUNASOSE, VESI, PERUNASOSEJAUHEESTA, PIRKKA/FELIX;FI
33402;MANNAPUURO, VISPIPUURO, PUOLUKKA, PIRKKA/SAARIOINEN;FI
33403;ATERIANKORVIKE, PROTEIINIPATUKKA, 54 % PROTEIINIA, MAXIM;FI
33404;RAHKA, MAUSTETTU, DANIO, RASVAA 3 %;FI
33405;RAHKA, MAUSTETTU, DANIO STRACCIATELLA, RASVAA 4,4 %;FI
33406;PERUNALAATIKKO, JAUHELIHA-PEKONIKIUSAUS, HK, VALMISATERIA;FI
33408;SIIKA, LÄMMINSAVUSTETTU;FI
33409;KIRJOLOHIFILEE, KYLMÄSAVUSTETTU;FI
33410;JOGURTTI, MAUSTETTU, RASVAA 2 %;FI
33414;KIRJOLOHIFILEE, LÄMMINSAVUSTETTU;FI
33415;KALA, LÄMMINSAVUSTETTU, KESKIARVO;FI
33419;KIRJOLOHIFILEE;FI
33420;LOHIFILEE, KYLMÄSAVUSTETTU;FI
33421;SEKALEIPÄ, VÄHÄHIILIHYDRAATTINEN, TEOLLINEN, TUOTEKESKIARVO;FI
33424;MAKRILLI, SAVUSTETTU;FI
33428;KAHVI, KAHVIJUOMA, MURUKAHVI, PIKAKAHVI, KEITETTY;FI
33432;MAKEINEN, VOHVELIA JA SUKLAATA, SUFFELI, FAZER;FI
33433;BASILIKA, KUIVATTU;FI
33434;VANUKAS, MANNAVANUKAS;FI
33436;RUUSUNMARJA, KUIVATTU, RUUSUNMARJAJAUHE;FI
33438;KAHVI, CAFFE LATTE, MAKEUTTAMATON, RASVATON MAITO;FI
33439;KAHVI, CAFFE LATTE, MAKEUTTAMATON, KEVYTMAITO;FI
33440;MAITO, KEVYTMAITO, KEITETTY;FI
33441;KAHVI, CAPPUCCINO, MAKEUTTAMATON, KEVYTMAITO;FI
33442;KAHVI, CAFFE LATTE, MAKEUTTAMATON, SOIJAJUOMA;FI
33447;MAKEINEN, VAAHTOKARKKI, VAAHTOKARAMELLI;FI
33448;KAURAPUURO, KEVYTMAITO, SUOLATON;FI
33449;JUUSTO, TUOTEKESKIARVO;FI
33452;(ARC) SOIJAVÄLIPALA, HAPATETTU, MAUSTAMATON, RASVAA 2,3 %;FI
33454;MAITOKASTIKE, JUUSTOKASTIKE, KEVYTMAITO, RASVA-JAUHOSUURUS, RUOANVALMISTUSRASVA;FI
33455;RUSKEA KASTIKE, VESI-JAUHOSUURUS, EI RASVAA;FI
33456;PINAATTI;FI
33457;PIZZA, KINKKUPIZZA;FI
33458;PORO-RIESKARULLA;FI
33459;HERNEKEITTO, NAUDANPAISTIJAUHELIHA;FI
33460;TÄYTETTY LEIPÄ, PATONKI, KINKKU, SUBWAY;FI
33461;KAALIKEITTO, PORKKANAA, KESKIRASVAINEN NAUTA;FI
33462;TÄYTETTY LEIPÄ, PATONKI, TONNIKALA, SUBWAY;FI
33464;KAALIPATA, SOIJAROUHE;FI
33465;JUUSTO, HALLOUMIJUUSTO, VUOHENMAITO, RASVAA 22 %;FI
33466;MAITO, KESKIARVO, D-VITAMIINIA 1 UG;FI
33469;SMOOTHIE, MARJA/HEDELMÄ-JOGURTTIJUOMA, JOGURTTI JA MAITO;FI
33471;PULLA, KESKIRASVAINEN, LUONTAISESTI GLUTEENITON, KOTITEKOINEN, KEVYTMAITO;FI
33472;SMOOTHIE, MARJA/HEDELMÄJUOMA;FI
33473;PULLA, KESKIRASVAINEN, GLUTEENITON, KOTITEKOINEN, KEVYTMAITO, VEHNÄTÄRKKELYS;FI
33474;PULLA, KESKIRASVAINEN, GLUTEENITON, KOTITEKOINEN, VESI, VEHNÄTÄRKKELYS;FI
33477;WOKATUT KASVIKSET, SIPULI, PAPRIKA, KESÄKURPITSA, PORKKANA, TOMAATTI, TUOREET;FI
33478;TURSKA, UUNISSA;FI
33479;POROKEITTO;FI
33482;TAPAS, MARINOIDUT HERKKUSIENET, OLIIVIÖLJY;FI
33484;JALAPENO, SÄILYKE, ETIKKALIEMI;FI
33485;TAPAS, TUOREJUUSTOTÄYTTEINEN JALAPENO, OLIIVIÖLJY;FI
33486;(ARC) MARGARIINI 60%, KEIJU DELI VOIMAKAS, D-VIT 20 UG;FI
33487;KASVIRASVALEVITE 70 %, KEIJU LAKTOOSITON, CATERING, D-VIT 20 UG;FI
33488;MARGARIINI 40 %, KEIJU KEVYT LAKTOOSITON, CATERING, D-VIT 20 UG;FI
33489;MARGARIINI 60 %, KEIJU NORMAALISUOLAINEN, CATERING, D-VIT 20 UG;FI
33491;SAVUPOROKEITTO;FI
33492;LIHAPATA, LAPINPAISTI, PORO, SIKA, JUUREKSET;FI
33493;JAUHELIHAKASTIKE, TOMAATTINEN, PORO, SUURUSTAMATON, RANSKANKERMAA;FI
33494;PAPRIKA, PUNAINEN, SÄILYKE;FI
33495;PORO-JUUSTOPIIRAKKA, MUROPOHJA;FI
33496;KASVIRASVALEVITE 70 %, BECEL GOLD, D-VIT 20 UG;FI
33498;BROILERINLEIKE, LEIVITETTY, JUUSTOTÄYTE, PAISTETTU;FI
33499;SOIJAROUHE, VAALEA TAI TUMMA;FI
33501;TOFU, PEHMEÄ, SOIJAVALMISTE;FI
33502;NAKKI, SOIJANAKKI;FI
33519;MAKEUTUSAINE, STEVIA, CANDEREL GREEN -JAUHE;FI
33520;MAKEUTUSAINE, STEVIA, CANDEREL GREEN -PURISTE;FI
33521;MAKEUTUSAINE, STEVIA, CANDEREL GREEN -STICK;FI
33525;RASVAJAUHE, ELINTARVIKETEOLLISUUDEN RAAKA-AINE;FI
33531;(ARC)PULLA, MUSTIKKA-VADELMAPITKO, PULLAVA, OULULAINEN, FAZER;FI
33534;NAKKI, KEVYT KALKKUNANAKKI, KEITETTY;FI
33535;RIISIPUURO, UUNISSA, MAITO, PUURORIISI, SUOLAA;FI
33536;POROKEITTO, PERUNA, PORKKANA;FI
33537;HIRVENLIHAKEITTO, PERUNA, PORKKANA;FI
33540;BROILERINUGGETTI, KANANPOJAN PANEROIDUT NUGGETIT, HK/KARINIEMI;FI
33542;SUKLAA, TUMMA, 80 %;FI
33549;KANANMUNAJAUHE, ELINTARVIKETEOLLISUUDEN RAAKA-AINE;FI
33550;VALKUAISJAUHE, ELINTARVIKETEOLLISUUDEN RAAKA-AINE;FI
33551;KELTUAISJAUHE, ELINTARVIKETEOLLISUUDEN RAAKA-AINE;FI
33553;MAUSTEKASTIKE, HAPANIMELÄ, DIPPIKASTIKE;FI
33554;JUUSTO, POLAR TÄYTELÄINEN, 28 % RASVAA, VALIO;FI
33555;JUUSTO, POLAR 5 % RASVAA, VALIO;FI
33556;JUUSTO, POLAR 15 % RASVAA, VALIO;FI
33558;KEKSI, SUOLAKEKSI, PIRKKA/RAINBOW;FI
33559;MANSIKKAHILLO, TEOLLINEN, SOKERIA 46 %;FI
33561;PORSAANNUGGETTI, RYPSIPORSASNUGGETTI, HK;FI
33562;KASVISPYÖRYKKÄ, HÄLSANS KÖK, SISÄLTÄÄ GLUTEENIA;FI
33564;LOHIFILEE, UUNISSA;FI
33565;PAKASTEKASVISSEKOITUS, PORKKANA-PAPU-PARSAKAALI-KUKKAKAALI;FI
33566;SALAATTI, PUNAJUURISALAATTI, FELIX PUNAJUURI TUORESALAATTI;FI
33568;PÄHKINÄ-HEDELMÄ-SEKOITUS;FI
33569;PÄHKINÄSEKOITUS, SUOLATON;FI
33579;PÄHKINÄSEKOITUS, SUOLATTU;FI
33583;LATVA-ARTISOKKA, KEITETTY;FI
33584;PIIMÄ, AB-PIIMÄ, RASVAA 2 %, PROBIOOTTEJA;FI
33585;MAISSIPUURO, POLENTA, MAITO, SUOLAA;FI
33586;JÄÄTELÖ, SNICKERS;FI
33587;KALA, PAINOTETTU KESKIARVO;FI
33588;MUNAKAS, KASVISMUNAKAS;FI
33589;KALA, PAINOTETTU KESKIARVO, KEITETTY, SUOLATON;FI
33590;KALA, PAINOTETTU KESKIARVO, PAISTETTU;FI
33592;TÄYTETTY LEIPÄ, PANINI, KANA, MR PANINI;FI
33594;VÄLIPALAJUOMA, MEHUKATTI HEDELMÄVÄLIPALA, KESKIARVO;FI
33596;KAURAJUOMA, MAUSTAMATON, TUOTEKESKIARVO;FI
33597;SOIJAJUOMA, MAUSTAMATON, TUOTEKESKIARVO;FI
33598;KEKSI, TEOLLINEN, TUOTEKESKIARVO;FI
33599;PINAATTIKEITTO, TEOLLINEN, TUOTEKESKIARVO;FI
33600;RIISIJUOMA, MAUSTAMATON, TUOTEKESKIARVO;FI
33601;PERUNASOSEJAUHE, VALMISTAMATON, TUOTEKESKIARVO;FI
33602;PERUNASOSE, VESI, PERUNASOSEJAUHEESTA, TUOTEKESKIARVO;FI
33603;SALAATTI, ITALIANSALAATTI, MAJONEESIKASTIKE, TEOLLINEN, TUOTEKESKIARVO;FI
33604;SALAATTI, PERUNASALAATTI, MAJONEESIKASTIKE, TEOLLINEN, TUOTEKESKIARVO;FI
33605;KARJALANPIIRAKKA, TEOLLINEN, TUOTEKESKIARVO;FI
33606;TÄYTETTY LEIPÄ, PANINI, KINKKU-SALAMI, MR PANINI;FI
33608;TÄYTETTY LEIPÄ, PANINI, MOZZARELLA, MR PANINI;FI
33609;JAUHELIHAPIHVI, TEOLLINEN, TUOTEKESKIARVO;FI
33612;LIHAPULLA, TEOLLINEN, TUOTEKESKIARVO;FI
33613;KEKSI, DIGESTIVE VÄLIPALAKEKSI/KAURA/SUKLAADIGESTIVE, TEOLLINEN, TUOTEKESKIARVO;FI
33615;BROILERIPYÖRYKKÄ, TEOLLINEN, TUOTEKESKIARVO;FI
33616;MURO, SUKLAAMURO, TEOLLINEN, TUOTEKESKIARVO;FI
33617;LASAGNE, TEOLLINEN, VALMISATERIA, TUOTEKESKIARVO;FI
33619;MAKSALAATIKKO, TEOLLINEN, TUOTEKESKIARVO;FI
33622;MAKARONILAATIKKO, LIHA-MAKARONILAATIKKO, TEOLLINEN, TUOTEKESKIARVO;FI
33624;PERUNALAATIKKO, LIHA-PERUNASOSELAATIKKO, TEOLLINEN, TUOTEKESKIARVO;FI
33626;VANUKAS, MAITOVANUKAS, TEOLLINEN, TUOTEKESKIARVO;FI
33629;RAHKA, JÄLKIRUOKA/VÄLIPALA, TEOLLINEN, TUOTEKESKIARVO;FI
33630;MYSLI, MUROMYSLI, TUOTEKESKIARVO;FI
33631;JAUHO, JAUHOSEOS, GLUTEENITON, TUOTEKESKIARVO;FI
33632;PASTA, GLUTEENITON, TUOTEKESKIARVO;FI
33637;KEKSI, GLUTEENITON, TUOTEKESKIARVO;FI
33638;KASTIKEJAUHE, KASTIKEAINEKSET, TEOLLINEN, TUOTEKESKIARVO;FI
33640;KASTIKE, KASTIKEJAUHEESTA, VETEEN, TUOTEKESKIARVO;FI
33659;MURO, MAISSISTA, TEOLLINEN, TUOTEKESKIARVO;FI
33660;SEKALEIPÄ, AAMIAISLEIPÄ, MONIVILJA, VIIPALOITU, PERHELEIPURIT;FI
33661;(ARC)RUISLEIPÄ, AAMIAISLEIPÄ, RUISLEIPÄ, VIIPALOITU, PERHELEIPURIT;FI
33663;SEKALEIPÄ, JÄLKIUUNIKAURALEIPÄ, VAASAN;FI
33664;SEKALEIPÄ, ARKIVIIPALEET, VIIPALOITU, VAASAN;FI
33665;RUISLEIPÄ, JYVÄLIMPPU, VIIPALOITU TÄYSJYVÄRUISLEIPÄ, VAASAN;FI
33666;SEKALEIPÄ, MINIHIILARI, HALKAISTU AURINGONKUKKA-PELLAVASÄMPYLÄ, VAASAN;FI
33668;KARJALANPIIRAKKA, ISOÄIDIN RUKIINEN PIKKUPIIRAKKA, VAASAN;FI
33669;KARJALANPIIRAKKA, ISOÄIDIN RUKIINEN KARJALANPIIRAKKA, VAASAN;FI
33670;SEKALEIPÄ, MINIHIILARI, VIIPALOITU PELLAVA-AURINGONKUKANSIEMENLEIPÄ, VAASAN;FI
33671;PROFEEL PROTEIINIJUOMA, VALIO, D-VITAMIINIA 1 UG;FI
33673;(ARC)SEKALEIPÄ, OULULAINEN VAALEA REISSUMIES, 100 % TÄYSJYVÄ, FAZER;FI
33674;SEKALEIPÄ, OULULAINEN PIKKURIESKA, PERUNARIESKA, FAZER;FI
33675;PIIMÄ, KEVYTPIIMÄ, 1% RASVAA, VL, D-VIT 1UG;FI
33677;SEKALEIPÄ, ALKU JYVÄPALA, FAZER;FI
33678;PIIMÄ, AB-PIIMÄ, RASVAA 2 %, D-VIT 1 UG, PROBIOOTTEJA;FI
33679;PIIMÄ, AB-PIIMÄ, RASVAA 1,5 %, D-VIT 1 UG, PROBIOOTTEJA;FI
33680;(ARC)PAAHTOLEIPÄ, PAAHTO JUUSTO, FAZER, VEHNÄJAUHO, VEHNÄKUITU;FI
33681;(ARC)PIIMÄ, AKTIIVIPIIMÄ, RASVAA 0,4 %, VL, D-VIT 1 UG, PROBIOOTTEJA;FI
33682;PIIMÄ, KEVYTPIIMÄ, 2 % RASVAA, VL, D-VIT 1 UG;FI
33683;PIIMÄ, KEVYTPIIMÄ, 2 % RASVAA;FI
33685;PIIMÄ, ASIDOFILUS-BIFIDUS, RASVAA 1,5 %, VL, PROBIOOTTEJA;FI
33689;(ARC)JOGURTTI, JUOTAVA, GEFILUS KIDIUS, 1,7%, D-VIT 1,5UG, PROB., 05/12 ALKAEN;FI
33690;JOGURTTI, MAUSTETTU, JUGUPALA, RASVAA 2,6 %, VL, -30% SOKERIA;FI
33692;(ARC)JOGURTTI, MAUSTETTU, JUOTAVA, VITALINEA PROTEIN, RASVATON;FI
33694;PAAHTOLEIPÄ, PAAHTO VIISI VILJAA, FAZER;FI
33695;JOGURTTI, MAUSTETTU, AB, RASVAA 2,7 %, VL, PROBIOOTTEJA;FI
33696;JOGURTTI, AB-KERROSLUONNONJOGURTTI, RASVAA 3,3 %, PROBIOOTTEJA;FI
33697;JOGURTTI, MAUSTAMATON, AB, RASVAA 2,5 %, PROBIOOTTEJA;FI
33698;JOGURTTI, MAUSTAMATON, AB, RASVATON, PROBIOOTTEJA;FI
33699;SEKALEIPÄ, RUISVEHNÄSÄMPYLÄ, FAZER;FI
33700;JOGURTTI, MAUSTETTU, AB, RASVATON, PROBIOOTTEJA;FI
33703;JOGURTTI, JUOTAVA, JOGURTTIJUOMA, RASVAA 0,9%, PROBIOOTTEJA;FI
33704;PAAHTOLEIPÄ, JUUSTOPAAHTO, LINKOSUO;FI
33708;SEKALEIPÄ, MUHEVA, LEIVON LEIPOMO, PERHELEIPURIT;FI
33710;(ARC)VÄLIPALAJUOMA, TEHOJUOMA,GEFILUS,RASVATON, LAKTOOSIT, D-VIT, PROB, ALK05/12;FI
33711;KARJALANPIIRAKKA, VUOKSEN RIISIPIIRAKKA, FAZER;FI
33714;JOGURTTI, MAUSTETTU, A+, RASVAA 3,2 %, LAKTOOSITON, D-VIT 1 UG;FI
33715;MURO, VEHNÄHIUTALE, KELLOGG'S ALL-BRAN APPLE & FIG, VITAMINOITU;FI
33718;MURO, RIISI-VEHNÄHIUTALE, KELLOGG'S ALL-BRAN CRUNCHY BITES;FI
33720;MURO, VEHNÄRENGASMURO, HONEY MONSTER SUGAR PUFFS, RAISIO, VITAMINOITU;FI
33721;MURO, VEHNÄRENGASMURO, HONEY MONSTER CHOCO PUFFS, RAISIO, VITAMINOITU;FI
33723;MURO, KAAKAONMAKUINEN MONIVILJAMURO, KELLOGG'S COCO POPS ROCKS;FI
33724;MURO, KAAKAONMAKUINEN VEHNÄMURO, KELLOGG'S COCO POPS CRUNCHERS;FI
33725;JOGURTTI, MAUSTETTU, REDUCOL, RASVAA 2 %, VL, KASVISTEROLI JA -STANOLI, PROB.;FI
33726;KASVIRASVALEVITE 70 %, TEOLLINEN TUOTEKESKIARVO;FI
33727;JOGURTTI, MAUSTAMATON, REDUCOL, RASVAA 2,5%, VL, KASVISTEROLI JA -STANOLI, PROB.;FI
33728;VIILI, MAUSTAMATON, RASVAA 1,5 %, LAKTOOSITON;FI
33729;(ARC)PIIMÄ, AKTIIVIPIIMÄ VANILJA, RASVAA 0,4 %, VL, D-VIT 0,9 UG, PROBIOOTTEJA;FI
33730;(ARC) MYSLI, ELOVENA PLUS HEDELMÄMYSLI;FI
33732;MYSLI, ELOVENA PLUS MARJAMYSLI;FI
33733;MYSLI, KELLOGG'S EXTRA CLASSIC;FI
33735;MYSLI, KELLOGG'S EXTRA FRUIT;FI
33736;MYSLI, KELLOGG'S EXTRA CHOCOLATE;FI
33739;MAITO, TÄYSMAITO, RASVAA 4,4 %, EI LISÄTTY D-VITAMIINIA, HOMOGENOIMATON;FI
33740;NAKKI, KEVYT, PAISTETTU ILMAN RASVAA;FI
33756;SEKALEIPÄ, KAURALEIPÄ, 100 % KAURA, VAASAN;FI
33757;TÄYSMEHU, APPELSIINITÄYSMEHU, C-VITAMIINIA 60 MG;FI
33758;KOKOLIHALEIKKELE, KINKKULEIKKELE, VÄHÄRASVAINEN, RASVAA 2 %;FI
33759;(ARC)HEDELMÄJUOMA, MAITO-MEHUJUOMA, RASVATON, GEFILUS, VITAMINOITU, PROBIOOTTEJA;FI
33760;JOGURTTI, MAUSTETTU, A+ VILJA, RASVAA 2 %, LAKTOOSITON, D-VIT 1 UG;FI
33766;VESI, KEITETTY;FI
33783;SEKALEIPÄ, KAURATYYNYT, HALKAISTU, VAASAN;FI
33790;MAITO, KEVYTMAITO, LAKTOOSITON MAITOJUOMA, VALIO EILA, D-VITAMIINIA 2 UG;FI
33791;MAITO, RASVATON, LAKTOOSITON MAITOJUOMA, VALIO EILA, D-VITAMIINIA 2 UG;FI
33792;MAITO, TÄYSMAITO, RASVAA 3 %, LAKTOOSITON MAITOJUOMA, EILA, D-VITAMIINIA 2 UG;FI
33804;PERUNALAATIKKO, SAVUPOROLAATIKKO, SAARIOINEN, VALMISATERIA;FI
33813;KANAKEITTO, RAINBOW, VALMISATERIA;FI
33845;MEETVURSTI TAI SALAMI, KEVYT RASVAA, 22 %;FI
33846;PASTEIJA, JUUSTOPUUSTI, VAASAN KOTIUUNIN;FI
33847;VIINERI, MANSIKKAVIINERI, VANILJAKREEMI, VAASAN KOTIUUNIN;FI
33848;PULLA, TÄYTEPITKO, MARJA- JA KREEMITÄYTE, RAINBOW;FI
33849;KIISSELI, MEHUKEITTO, C-VITAMIINIA 30 MG, TEOLLINEN;FI
33850;KIISSELI, MEHUKEITTO, C-VITAMIINIA 20 MG, TEOLLINEN;FI
33851;KIISSELI, MEHUKEITTO, C-VITAMIINIA 40 MG, TEOLLINEN;FI
33852;PIIMÄ, RASVATON, VALIO EILA LAKTOOSITON, D-VIT 2 UG;FI
33853;ATERIASALAATTI, BROILERSALAATTIATERIA, SAARIOINEN;FI
33855;MARJAPIIRAKKA, MUSTIKKAPIIRAS, FAZER;FI
33856;KERMAKASTIKE, LIHALIEMI, KERMA, VEHNÄJAUHO;FI
33862;SALAATTI, COLESLAW-SALAATTI, TEOLLINEN;FI
33863;KÄÄRETORTTU, UNELMATORTTU, RAINBOW;FI
33866;PULLA, TIIKERIKRANSSI, VAASAN ISOÄIDIN;FI
33867;PULLA, TÄYTEPITKO, PORMESTARINPITKO, VADELMA-OMENATÄYE, VAASAN;FI
33872;ÄIDINMAITO, RINTAMAITO;FI
33882;MARGARIINI 80 %, FLORA KULTA;FI
33883;SALAATTI, TZATSIKISALAATTI, ATRIA;FI
33884;MEHU, GEFILUS ANANAS-PORKKANA + KALSIUM, C- JA D-VIT, PROB, 09/12 ALKAEN;FI
33885;RAHKA, MAUSTETTU, PROFEEL PROTEIINIRAHKA, LAKTOOSITON;FI
33886;KEKSI, TÄYTEKEKSI, KAURATÄYTEKEKSI;FI
33888;KEKSI, TÄYTEKEKSI VAALEA, BALLERINA;FI
33889;SUKLAA, PÄHKINÄSUKLAA, MAITOSUKLAATA JA HASSELPÄHKINÄÄ;FI
33890;KASVISPIHVI/PYÖRYKKÄ, APETIT PORKKANANAPPI;FI
33891;JUUSTO, HALLOUMIJUUSTO, PAISTETTU;FI
33893;TOFUPIHVI, LEIVITETTY TOFU, SISÄLTÄÄ SEESAMINSIEMENIÄ, PAISTETTU ÖLJYSSÄ;FI
33896;HEDELMÄSOSE, 100 % HEDELMÄÄ, MAKEUTTAMATON;FI
33897;MARJASOSE, 100 % MARJOJA, MAKEUTTAMATON;FI
33899;MAIZENA PIKASUURUSTE;FI
33900;KAURAJUOMA, OATLY SUKLAA, LISÄTTY KALSIUMIA JA VITAMIINEJA, ALKAEN 09/12;FI
33901;KAURAJUOMA, OATLY, LISÄTTY KALSIUMIA JA VITAMIINEJA, ALKAEN 09/12;FI
33903;(ARC)JOGURTTI, MAUSTETTU, GEFILUS KIDIUS, RASVAA 2,5%,VL,D-VIT 1,5UG, ALK. 09/12;FI
33905;KIISSELI, MEHUKEITTO, GEFILUS MUSTIKKA-VADELMA, C- JA D-VIT, PROB, ALKAEN 09/12;FI
33907;MEHU, HERAJUOMA, GEFILUS, VL, VITAMIINEJA, PROBIOOTTEJA, 09/12 ALKAEN;FI
33908;MEHU, GEFILUS APPELSIINI-PERSIKKA + KUITU, C- JA D-VITAMIINEJA, PROB, ALK 09/12;FI
33909;MEHU, GEFILUS, C- JA D-VITAMIINEJA, PROBIOOTTEJA;FI
33910;JOGURTTI, JUOTAVA, ACTIMEL, RASVAA 1,5 %, D-VIT 0,75 UG, PROB;FI
33911;JOGURTTI, JUOTAVA, ACTIMEL, RASVATON, KEINOT.MAK, D-VIT 0,75 UG, PROB;FI
33912;(ARC)JOGURTTI, JUOTAVA, ACTIMEL POWERFRUIT, RASVAA 1,5%, C JA D-VIT,PROB,ALK9/12;FI
33914;PIRTELÖ, HESBURGER VANILJAPIRTELÖ;FI
33915;PIRTELÖ, VANILJAPIRTELÖ, MCDONALD'S;FI
33924;KERMA, VALIO VAAHTOUTUVA MANSIKKA-/SUKLAAKERMA, LAKTOOSITON;FI
33925;QUORN, FILEET, KUUTIOT, ROUHE;FI
33927;KOKOLIHALEIKKELE, KALKKUNALEIKKELE;FI
33928;OMENASOSE, SOKEROITU;FI
33933;KIISSELI, MEHUKEITTO, PROVIVA, C-VITAMIINIA 35 MG, PROBIOOTTEJA;FI
34079;NALLE KUITUPUUROSEOS, HIUTALE;FI
34080;NALLE KUITUPUURO, VESI, SUOLAA;FI
34110;MAIZENA SUURUSTE RUSKEA/VAALEA;FI
34127;MAITO, KEVYTMAITO, VALIO PLUS, D-VITAMIINIA 2 UG;FI
34136;MERILEVÄ, NORI, KUIVATTU;FI
34137;MERILEVÄ, WAKAME, KUIVATTU;FI
34140;KOOKOSÖLJY;FI
34159;RUKOLA, RUCOLA, SINAPPIKAALI;FI
34180;BROILERI, KOIPI NAHKOINEEN, RAAKA;FI
34183;NAUDANLIHA E-LAJITELMA, NAUDAN KASTIKELIHA, RAAKA;FI
34184;RYPSIPORSAS, LIHASUIKALE;FI
34185;VILJAPORSAS, LIHASUIKALE;FI
34187;NAUDANFILEE, SISÄFILEE;FI
34188;PORSAANFILEE, ULKOFILEE;FI
34189;SIANLIHA, 0-LAJITELMA, SIAN KASTIKELIHA, RAAKA;FI
34190;KASSLERPIHVI/-PAISTI, RAAKA;FI
34201;NAUDANLIHA, VÄHÄRASVAINEN, KESKIARVO;FI
34208;BROILERI, KOIPI, NAHKOINEEN, GRILLATTU;FI
34209;BROILERI, KOIPI, NAHKOINEEN, UUNISSA;FI
34210;PORSAANFILEE, ULKOFILEE, UUNISSA;FI
34211;PORSAANFILEE, SISÄFILEE, PAISTETTU;FI
34212;PORSAANFILEE, ULKOFILEE, PAISTETTU;FI
34213;NAUDANLIHA, VÄHÄRASVAINEN, SUOLATON, KEITETTY;FI
34214;NAUDANFILEE, SISÄFILEE, UUNISSA;FI
34215;NAUDANFILEE, SISÄFILEE, PAISTETTU;FI
34216;NAUDANFILEE, SISÄFILEE, GRILLATTU;FI
34219;NAUDANLIHA E-LAJITELMA, NAUDAN KASTIKELIHA, KEITETTY, SUOLATON;FI
34220;RYPSIPORSAS, SUIKALE, PAISTETTU ÖLJYSSÄ;FI
34221;VILJAPORSAS, SUIKALE, PAISTETTU ÖLJYSSÄ;FI
34223;SIANLIHA, 0-LAJITELMA, SIAN KASTIKELIHA, KEITETTY, SUOLATON;FI
34225;KASSLERPIHVI, PAISTETTU;FI
34226;KASSLERPIHVI, GRILLATTU;FI
34228;PINAATTI, PAKASTE;FI
34229;HERNE, VIHREÄ, PAKASTE;FI
34230;VILLIRUCOLA, PIKKUHIETASINAPPI;FI
34231;JÄÄSALAATTI;FI
34232;PUNASALAATTI, PUNASIKURI;FI
34233;ROOMANSALAATTI, SIDESALAATTI;FI
34234;SIPULI, PUNASIPULI;FI
34235;VALKORETIKKA;FI
34236;HERNEENVERSO;FI
34237;VUONANKAALI;FI
34238;KORIANTERI, TUORE;FI
34239;HAAPAROUSKU;FI
34240;SUPPILOVAHVERO;FI
34241;KARVAROUSKU;FI
34242;JAUHO, LEIVONTAVEHNÄJAUHO V600;FI
34243;PAPU, HÄRKÄPAPU, TUORE;FI
34244;HERNE, SOKERIHERNE, TUORE;FI
34245;SEESAMINSIEMEN, VALKOINEN, KOKONAINEN, KUORITTU;FI
34246;JAUHO, TÄYSJYVÄRUISJAUHO R800;FI
34247;JAUHO, TÄYSJYVÄRUISJAUHO R1000;FI
34248;JAUHO, TÄYSJYVÄOHRAJAUHO;FI
34249;JAUHO, ERIKOISVEHNÄJAUHO, VÄHITTÄISKAUPPA;FI
34252;SIIKA, KASVATETTU;FI
34253;SILLI, SÄILYKE, KIRKASLIEMINEN;FI
34254;MERILEVÄ, KOMBU, KUIVATTU;FI
34255;LOHI, FILEE, KASVATETTU;FI
34256;KIRJOLOHI, FILEE, KASVATETTU;FI
34261;JOGURTTI, MAUSTETTU, JUGUPALA, RASVAA 2,7 %;FI
34262;KINKKUKASTIKE, RUOKAKERMA;FI
34263;KAKKU, MUTAKAKKU;FI
34265;JOGURTTI, MAUSTETTU, RASVAA 2 %, VL, -30% SOKERIA, D-VIT 1 UG;FI
34276;MEHU, MEHUJUOMA, 40 % VÄHEMMÄN SOKERIA, STEVIALLA MAKEUTETTU, VALIO GRANDI;FI
34277;MYSLI, PÄHKINÄINEN;FI
34303;KAKKU, BEBE-LEIVOS;FI
34304;KAKKU, MACARON-LEIVOS;FI
34305;KAKKU, PERUNALEIVOS;FI
34306;KAKKU, NAPOLEON-LEIVOS;FI
34361;MANGO, KUORITTU;FI
